ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,sims_dist,"Sr[, 2]"
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,6,184.6,1667.4,228.5,0.0363,-4.1586337,1622.621336,0.00285025641025641
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,6,184.6,1667.4,228.5,0.0359,-3.5572275,1657.398564,0.00350064102564103
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,7,149.3,1816.7,228.5,0.0342,-6.3411562,1692.176114,0.00317905982905983
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,7,149.3,1816.7,228.5,0.0367,-6.4090569,1726.953966,0.00288252136752137
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,7,149.3,1816.7,228.5,0.0379,-7.3693668,1761.732102,0.00261948717948718
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,7,149.3,1816.7,228.5,0.039,-5.4196467,1796.510507,0.00261803418803419
BH-00392,930,5600,f,Barthe,2019-07-11,7,2012,8,47,1843.7,228.5,0.0383,-8.0580739,1831.289163,0.00309
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0395,-9.9980939,0,0.00128888888888889
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0402,-9.4548883,35.6931366,0.0011209783197832
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0402,-9.4354881,71.58910532,0.00101214092140921
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0416,-9.7458913,107.2800075,0.00102017886178862
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0407,-9.4839886,143.1782106,0.00110542005420054
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0389,-7.8252715,178.8686669,0.00116907859078591
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0396,-7.5342685,214.5600149,0.00127978319783198
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0385,-7.388767,250.4575812,0.00142777777777778
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0368,-7.7282705,285.1701247,0.00166271002710027
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0371,-7.5051682,320.0906122,0.00156054200542005
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0392,-7.6700699,354.8027621,0.00144989159891599
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,1,400.5,400.5,117.2,0.0374,-6.1665544,389.7242615,0.00157468834688347
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0395,-7.8834721,424.4360965,0.00150677506775068
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0386,-9.037784,459.358248,0.00145547425474255
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0378,-8.1065744,494.0698331,0.00143349593495935
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0436,-9.5518893,528.7816184,0.00145121951219512
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0348,-8.8243818,563.7038229,0.00154764227642276
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.036,-8.8340819,598.4154076,0.00151243902439024
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0368,-8.1744751,633.3379824,0.0014030352303523
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.036,-7.3596667,668.0493994,0.00135073170731707
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0355,-8.0483738,702.9722612,0.0014610027100271
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0352,-7.8640719,737.6835365,0.00159021680216802
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,2,431.2,801.7,117.2,0.0366,-6.1762545,772.6066269,0.00174723577235772
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.0407,-7.2626657,807.3177813,0.00186677506775068
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.039,-8.6982805,842.0290969,0.00169550135501355
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.0368,-7.7864711,876.9521082,0.00183888888888889
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.0367,-8.455778,911.663315,0.00199663956639566
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.0365,-7.6506697,946.586499,0.00185579945799458
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.035,-7.1268643,981.2976103,0.00173032520325203
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,3,265.3,1027,117.2,0.0356,-5.6912495,1016.220941,0.00180693766937669
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,4,146.1,1143.1,117.2,0.04,-8.1065744,1050.931967,0.00176065040650407
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,4,146.1,1143.1,117.2,0.0347,-7.0589636,1085.855423,0.00160607046070461
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,4,146.1,1143.1,117.2,0.0359,-6.0501532,1120.566375,0.00187271002710027
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,5,161.6,1274.7,117.2,0.038,-7.4760679,1155.277456,0.00217593495934959
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,5,161.6,1274.7,117.2,0.0365,-8.3684771,1190.200823,0.0020939566395664
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,5,161.6,1274.7,117.2,0.0372,-7.1462645,1224.911834,0.00183224932249322
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,5,161.6,1274.7,117.2,0.0388,-6.5933588,1259.835307,0.00190674796747968
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,6,138.6,1383.3,117.2,0.0425,-8.1744751,1294.546253,0.00222764227642276
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,6,138.6,1383.3,117.2,0.0409,-6.7194601,1329.469819,0.00218756097560976
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,6,138.6,1383.3,117.2,0.0388,-4.6048383,1364.180707,0.00226265582655827
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,7,32.5,1435.8,117.2,0.035,-6.0695534,1398.891704,0.00243173441734417
BH-00398,761,2650,f,Barthe,2019-07-11,6,2013,7,32.5,1435.8,117.2,0.0395,,1433.602804,0.00228111111111111
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0406,-8.8534821,0,0.00205555555555556
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0403,-9.4936887,36.22154055,0.00222718518518519
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0404,-9.134785,72.44308111,0.00210496296296296
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0393,-8.7952815,108.7795937,0.00201066666666667
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.039,-8.9310829,145.1206395,0.00198777777777778
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0384,-8.5236787,181.463495,0.00199
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.042,-8.8631822,217.8072542,0.00200022222222222
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0405,-9.4160879,254.1515296,0.00193925925925926
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0386,-9.1056847,290.4961273,0.00175711111111111
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0403,-8.843782,326.8409399,0.00149277777777778
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0398,-8.5236787,363.1859028,0.00165185185185185
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0367,-7.1850649,399.530975,0.00200274074074074
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,1,441.3,441.3,233.3,0.0383,-7.0686637,435.8761292,0.00164466666666667
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0412,-8.5721792,472.2213464,0.00124094814814815
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0414,-8.7370809,508.5666131,0.000987785185185185
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0374,-8.7661812,544.9119195,0.000915055555555555
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0363,-8.4169776,581.257258,0.00093102962962963
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0347,-8.8728823,617.6026231,0.00108691111111111
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0344,-8.358777,653.9480102,0.00104422222222222
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0354,-7.8931722,690.2934159,0.00104974074074074
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0378,-9.2026857,726.6388374,0.00110111111111111
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0323,-8.7564811,762.9842724,0.00123422222222222
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0377,-7.4760679,799.3297192,0.00129274074074074
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0395,-6.806761,835.6751761,0.0013752962962963
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0368,-5.6136487,872.020642,0.00157622222222222
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0383,-4.8570409,907.3753358,0.00192555555555556
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,2,513.8,955.1,233.3,0.0377,-4.3623358,942.730078,0.00209318518518519
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,3,140.2,1085.3,233.3,0.0367,-6.8358613,978.0848634,0.00193311111111111
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,3,140.2,1085.3,233.3,0.038,-7.6991702,1013.439687,0.00156051851851852
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,3,140.2,1085.3,233.3,0.0367,-7.7961712,1048.794546,0.00152051851851852
BH-00405,466,715.9,f,Barthe,2019-07-11,2,2017,3,140.2,1085.3,233.3,0.0372,-7.6894701,1084.149436,0.00140111111111111
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0407,-9.6391902,0,0.00161555555555556
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0398,-9.2608863,36.22154055,0.001539972899729
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0399,-8.0483738,72.44308111,0.00171959349593496
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0448,-8.3975774,108.6646217,0.00167574525745257
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0418,-7.8058713,144.8861622,0.00162785907859079
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,1,207.7,207.7,123.1,0.0412,-5.7009496,181.1077028,0.00177875338753388
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0428,-7.8834721,217.3292433,0.0019109485094851
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.044,-8.2035754,253.5507839,0.0018850406504065
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0459,-9.0765844,289.7723244,0.00173493224932249
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0447,-8.9795834,325.884949,0.00147869918699187
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0447,-9.3869876,362,0.00163159891598916
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0442,-8.1744751,398.116817,0.00179636856368564
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0434,-7.5051682,434.2349594,0.00180720867208672
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0436,-7.3596667,470.3541219,0.00177224932249323
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0434,-7.2529656,506.4740862,0.00197539295392954
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.045,-7.776771,542.5946922,0.00214626016260163
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0429,-7.67977,578.7158197,0.0022320054200542
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0432,-6.9619626,614.8373769,0.00212674796747968
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0417,-6.3120559,650.9592921,0.00220726287262873
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0421,-6.7970609,687.081509,0.00267650406504065
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0435,-6.3411562,723.2039823,0.00276872628726287
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0416,-5.1965444,759.3266754,0.00292636856368564
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0425,-3.9549316,795.4495584,0.00319062330623306
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,2,628.8,836.5,123.1,0.0413,-4.1489336,831.5726066,0.00266688346883469
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0398,-6.5545584,867.6957992,0.00235016260162602
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0397,-7.4954681,903.8191191,0.00229674796747967
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0406,-7.1074641,939.9425514,0.00240837398373984
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0436,-7.7476707,976.0660838,0.00239804878048781
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0429,-7.000763,1012.189706,0.00253284552845528
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.043,-7.9998733,1048.313407,0.00262295392953929
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0414,-7.6021692,1084.437181,0.00261476964769648
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.042,-6.2344551,1120.56102,0.0023640108401084
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0427,-7.8252715,1156.684918,0.00231547425474255
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0388,-5.7300499,1192.80887,0.00202680216802168
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0385,-7.8446717,1228.93287,0.00193566395663957
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0389,-6.9231622,1264.060916,0.00194124661246612
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0391,-4.8473408,1299.188978,0.00229365853658537
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.038,-4.8570409,1334.317054,0.00239945799457995
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,3,513.8,1380.3,123.1,0.0363,-3.9646317,1369.445143,0.00256661246612466
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,4,62.3,1482.6,123.1,0.0378,-5.5845484,1404.573245,0.0029410298102981
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,4,62.3,1482.6,123.1,0.0394,-7.3984671,1439.701358,0.00250162601626016
BH-00411,677,1870,f,Barthe,2019-07-11,3,2016,4,62.3,1482.6,123.1,0.0375,,1474.829482,0.00224
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0397,-8.0095734,0,0.000687555555555556
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0407,-7.6506697,35.60898763,0.000721052410901468
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.043,-7.6603698,71.21797526,0.00076275890985325
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0435,-8.552779,106.8269629,0.000841660377358491
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0413,-8.3781772,142.4359505,0.000752731656184486
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0408,-8.5042785,178.0449381,0.000692691823899371
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.041,-7.8640719,213.6539258,0.000660972746331237
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0427,-6.9328623,249.2629134,0.000629536687631027
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0427,-7.9416727,284.871901,0.000700245283018868
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0418,-7.6506697,320.4808887,0.000798088050314466
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0411,-7.4372675,356.0898763,0.000749109014675052
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,1,400.2,400.2,166.6,0.0408,-6.1665544,391.6988639,0.000794199161425576
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0427,-7.1753648,427.3078516,0.000789559748427673
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0432,-6.9328623,462.9168392,0.00074156394129979
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0422,-8.2229756,498.5258268,0.000826392033542977
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0435,-7.9222725,534.1348144,0.000831993710691824
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0422,-7.6894701,569.7438021,0.000783176100628931
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0411,-7.3693668,605.3527897,0.000860708595387841
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0396,-7.8252715,640.9617773,0.000909308176100629
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0388,-7.9222725,676.570765,0.000941501048218029
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0383,-7.9416727,712.1797526,0.000831071278825996
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0388,-7.2820659,747.7887402,0.000743475890985325
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0409,-7.2044651,783.3977278,0.000717591194968553
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0416,-7.3499666,819.0067155,0.000715727463312369
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0414,-6.6418593,854.6157031,0.000847729559748428
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,2,501.5,901.7,166.6,0.0409,-6.3411562,890.2246907,0.000881966457023061
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0402,-6.7000599,925.8336784,0.000859589098532495
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0398,-6.9231622,961.442666,0.000830696016771489
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0396,-7.1559646,996.4341423,0.000916853249475891
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0367,-7.3596667,1031.426197,0.000974767295597484
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0385,-7.1171642,1066.418773,0.000940417190775682
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0385,-6.6612595,1101.411821,0.000883025157232704
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0429,-6.5739586,1136.405297,0.000909412997903564
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,3,278.8,1180.5,166.6,0.0415,-6.0016527,1171.399163,0.00108623060796646
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0381,-7.0880639,1206.393385,0.00111203354297694
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0356,-7.3208663,1241.387933,0.000987777777777778
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.035,-8.261776,1283.492501,0.00106838155136268
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0338,-6.6418593,1311.377901,0.00118092243186583
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0353,-7.1462645,1346.373277,0.00115295597484277
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0345,-6.8843618,1381.368886,0.00130224318658281
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,4,247.4,1427.9,166.6,0.0384,-4.6921392,1416.364713,0.00150962264150943
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.0388,-5.836751,1451.360741,0.00122125786163522
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.0378,-6.6030589,1486.356956,0.00117928721174004
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.0332,-7.0492635,1521.353345,0.00118708595387841
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.034,-6.9910629,1556.349896,0.00104749685534591
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.0342,-5.73975,1591.3466,0.00103457023060797
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,5,209.3,1637.2,166.6,0.0345,-4.5563378,1626.343445,0.00101843186582809
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,6,176.1,1813.3,166.6,0.0349,-6.9522625,1661.340423,0.00101766666666667
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,6,176.1,1813.3,166.6,0.0339,-7.8349716,1696.337525,0.00113123689727463
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,6,176.1,1813.3,166.6,0.0315,-6.8940619,1731.334745,0.00102295178197065
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,6,176.1,1813.3,166.6,0.0336,-6.0210529,1766.332075,0.000980849056603774
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,6,176.1,1813.3,166.6,0.0314,-5.0025424,1801.329509,0.00108630398322851
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,7,80.9,1894.2,166.6,0.0343,-5.6815494,1836.327041,0.00112727463312369
BH-00418,758,2450,f,Peene,2019-07-12,6,2013,7,80.9,1894.2,166.6,0.0289,-6.8455614,1871.324665,0.000919888888888889
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0354,-7.3693668,0,0.00106222222222222
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.036,-7.8543718,35.60898763,0.000767677966101695
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0382,-8.2423758,71.21797526,0.000822393596986817
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0397,-8.2035754,106.8269629,0.000877894538606403
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0395,-7.8446717,142.4359505,0.000850600753295669
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0395,-7.7961712,178.0449381,0.000850026365348399
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0393,-7.6506697,213.6539258,0.000807593220338983
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0386,-6.9813628,249.2629134,0.000874295668549906
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.038,-7.0104631,284.871901,0.000982389830508474
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0394,-5.9725524,320.4808887,0.000969459510357816
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,1,363.1,363.1,56.5,0.0369,-5.351746,356.0898763,0.00100842372881356
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0403,-7.0298633,391.6988639,0.000940122410546139
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0402,-6.8649616,427.3078516,0.000887617702448211
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0403,-7.2626657,462.9168392,0.000938905838041431
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0369,-7.3596667,498.5258268,0.000923990583804143
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0373,-7.6215694,534.1348144,0.000898448210922787
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0361,-7.0201632,569.7438021,0.000999693032015066
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0384,-6.5060579,605.3527897,0.00111553672316384
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,2,284.6,647.7,56.5,0.0368,-5.1480439,640.9617773,0.0010454143126177
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,3,217.5,865.2,56.5,0.0389,-6.9910629,676.570765,0.00112470056497175
BH-00419,958,5780,f,Peene,2019-07-12,10,2009,3,217.5,865.2,56.5,0.0374,-7.8640719,712.1797526,0.00115581920903955
