area,date,cohort,month,d18O,d18O_cor
Lagoon,2008-01-01,2007,1,-6.8649616,-6.31133705885461
Lagoon,2008-02-01,2007,2,-7.12186727878788,-6.55255703424929
Lagoon,2008-03-01,2007,3,-6.72122375454546,-6.14550942219211
Lagoon,2008-04-01,2007,4,-6.51017309393939,-5.87685828075183
Lagoon,2008-05-01,2007,5,-6.10659014545455,-5.50535477427598
Lagoon,2008-06-01,2007,6,-5.8831939030303,-5.29828419015768
Lagoon,2008-07-01,2007,7,-5.60336071515152,-5.02084289049886
Lagoon,2008-08-01,2007,8,-5.19713228484849,-4.60152942463953
Lagoon,2008-09-01,2007,9,-5.02811539090909,-4.4379135686162
Lagoon,2008-10-01,2007,10,-5.07926137272727,-4.48938179723441
Lagoon,2008-11-01,2007,11,-4.44463967878788,-3.8660387412962
Lagoon,2008-12-01,2007,12,-3.83529703333333,-3.28371944017125
Lagoon,2009-01-01,2007,1,-6.17140445,-5.59596243888612
Lagoon,2009-01-01,2008,1,-6.17140445,-5.59596243888612
Lagoon,2009-02-01,2007,2,-6.52964677954545,-5.9432438385431
Lagoon,2009-02-01,2008,2,-6.52964677954545,-5.9432438385431
Lagoon,2009-03-01,2007,3,-6.24106880454546,-5.66748538589092
Lagoon,2009-03-01,2008,3,-6.24106880454546,-5.66748538589092
Lagoon,2009-04-01,2007,4,-6.20381160227273,-5.63395898459887
Lagoon,2009-04-01,2008,4,-6.20381160227273,-5.63395898459887
Lagoon,2009-05-01,2007,5,-6.14671328636364,-5.57251033688932
Lagoon,2009-05-01,2008,5,-6.14671328636364,-5.57251033688932
Lagoon,2009-06-01,2007,6,-6.06756928863636,-5.49436711971708
Lagoon,2009-06-01,2008,6,-6.06756928863636,-5.49436711971708
Lagoon,2009-07-01,2007,7,-5.58741433863636,-5.02373660506738
Lagoon,2009-07-01,2008,7,-5.58741433863636,-5.02373660506738
Lagoon,2009-08-01,2007,8,-5.41325345227273,-4.85145473525605
Lagoon,2009-08-01,2008,8,-5.41325345227273,-4.85145473525605
Lagoon,2009-09-01,2007,9,-5.48776785681818,-4.91343555475512
Lagoon,2009-09-01,2008,9,-5.48776785681818,-4.91343555475512
Lagoon,2009-10-01,2007,10,-5.49526338863636,-4.9256150118921
Lagoon,2009-10-01,2008,10,-5.49526338863636,-4.9256150118921
Lagoon,2009-11-01,2007,11,-4.728514575,-4.15607830956671
Lagoon,2009-11-01,2008,11,-4.728514575,-4.15607830956671
Lagoon,2009-12-01,2007,12,-3.845805475,-3.28163415918448
Lagoon,2009-12-01,2008,12,-3.845805475,-3.28163415918448
Lagoon,2010-01-01,2007,1,-5.57678832,-5.0229441063881
Lagoon,2010-01-01,2008,1,-5.57678832,-5.0229441063881
Lagoon,2010-01-01,2009,1,-5.57678832,-5.0229441063881
Lagoon,2010-02-01,2007,2,-5.72564076363636,-5.16699824978509
Lagoon,2010-02-01,2008,2,-5.72564076363636,-5.16699824978509
Lagoon,2010-02-01,2009,2,-5.72564076363636,-5.16699824978509
Lagoon,2010-03-01,2007,3,-5.76779210727273,-5.21603387435513
Lagoon,2010-03-01,2008,3,-5.76779210727273,-5.21603387435513
Lagoon,2010-03-01,2009,3,-5.76779210727273,-5.21603387435513
Lagoon,2010-04-01,2007,4,-5.51858772,-4.97229769757086
Lagoon,2010-04-01,2008,4,-5.51858772,-4.97229769757086
Lagoon,2010-04-01,2009,4,-5.51858772,-4.97229769757086
Lagoon,2010-05-01,2007,5,-5.40624292545455,-4.86435906067996
Lagoon,2010-05-01,2008,5,-5.40624292545455,-4.86435906067996
Lagoon,2010-05-01,2009,5,-5.40624292545455,-4.86435906067996
Lagoon,2010-06-01,2007,6,-5.83710373090909,-5.2871264788976
Lagoon,2010-06-01,2008,6,-5.83710373090909,-5.2871264788976
Lagoon,2010-06-01,2009,6,-5.83710373090909,-5.2871264788976
Lagoon,2010-07-01,2007,7,-5.49301472909091,-4.95025398992524
Lagoon,2010-07-01,2008,7,-5.49301472909091,-4.95025398992524
Lagoon,2010-07-01,2009,7,-5.49301472909091,-4.95025398992524
Lagoon,2010-08-01,2007,8,-5.60253767636364,-5.05144935369513
Lagoon,2010-08-01,2008,8,-5.60253767636364,-5.05144935369513
Lagoon,2010-08-01,2009,8,-5.60253767636364,-5.05144935369513
Lagoon,2010-09-01,2007,9,-5.31259286909091,-4.75622696080156
Lagoon,2010-09-01,2008,9,-5.31259286909091,-4.75622696080156
Lagoon,2010-09-01,2009,9,-5.31259286909091,-4.75622696080156
Lagoon,2010-10-01,2007,10,-5.31418015818182,-4.75619121530526
Lagoon,2010-10-01,2008,10,-5.31418015818182,-4.75619121530526
Lagoon,2010-10-01,2009,10,-5.31418015818182,-4.75619121530526
Lagoon,2010-11-01,2007,11,-4.75968716909091,-4.20368072483766
Lagoon,2010-11-01,2008,11,-4.75968716909091,-4.20368072483766
Lagoon,2010-11-01,2009,11,-4.75968716909091,-4.20368072483766
Lagoon,2010-12-01,2007,12,-4.4399366,-3.88321667409935
Lagoon,2010-12-01,2008,12,-4.4399366,-3.88321667409935
Lagoon,2010-12-01,2009,12,-4.4399366,-3.88321667409935
Lagoon,2011-01-01,2010,1,-5.69540668571429,-5.12368769497423
Lagoon,2011-01-01,2007,1,-5.69540668571429,-5.12368769497423
Lagoon,2011-01-01,2008,1,-5.69540668571429,-5.12368769497423
Lagoon,2011-01-01,2009,1,-5.69540668571429,-5.12368769497423
Lagoon,2011-02-01,2010,2,-5.8648434974026,-5.28826940799322
Lagoon,2011-02-01,2007,2,-5.8648434974026,-5.28826940799322
Lagoon,2011-02-01,2008,2,-5.8648434974026,-5.28826940799322
Lagoon,2011-02-01,2009,2,-5.8648434974026,-5.28826940799322
Lagoon,2011-03-01,2010,3,-5.6310332948052,-5.06460122641419
Lagoon,2011-03-01,2007,3,-5.6310332948052,-5.06460122641419
Lagoon,2011-03-01,2008,3,-5.6310332948052,-5.06460122641419
Lagoon,2011-03-01,2009,3,-5.6310332948052,-5.06460122641419
Lagoon,2011-04-01,2010,4,-5.67436880649351,-5.1102592492448
Lagoon,2011-04-01,2007,4,-5.67436880649351,-5.1102592492448
Lagoon,2011-04-01,2008,4,-5.67436880649351,-5.1102592492448
Lagoon,2011-04-01,2009,4,-5.67436880649351,-5.1102592492448
Lagoon,2011-05-01,2010,5,-5.65673226103896,-5.09484795734702
Lagoon,2011-05-01,2007,5,-5.65673226103896,-5.09484795734702
Lagoon,2011-05-01,2008,5,-5.65673226103896,-5.09484795734702
Lagoon,2011-05-01,2009,5,-5.65673226103896,-5.09484795734702
Lagoon,2011-06-01,2010,6,-5.64363082727273,-5.07687197339436
Lagoon,2011-06-01,2007,6,-5.64363082727273,-5.07687197339436
Lagoon,2011-06-01,2008,6,-5.64363082727273,-5.07687197339436
Lagoon,2011-06-01,2009,6,-5.64363082727273,-5.07687197339436
Lagoon,2011-07-01,2010,7,-5.34267577662338,-4.79317041841684
Lagoon,2011-07-01,2007,7,-5.34267577662338,-4.79317041841684
Lagoon,2011-07-01,2008,7,-5.34267577662338,-4.79317041841684
Lagoon,2011-07-01,2009,7,-5.34267577662338,-4.79317041841684
Lagoon,2011-08-01,2010,8,-5.26986203896104,-4.72569806735144
Lagoon,2011-08-01,2007,8,-5.26986203896104,-4.72569806735144
Lagoon,2011-08-01,2008,8,-5.26986203896104,-4.72569806735144
Lagoon,2011-08-01,2009,8,-5.26986203896104,-4.72569806735144
Lagoon,2011-09-01,2010,9,-5.0025424,-4.45716465372307
Lagoon,2011-09-01,2007,9,-5.0025424,-4.45716465372307
Lagoon,2011-09-01,2008,9,-5.0025424,-4.45716465372307
Lagoon,2011-09-01,2009,9,-5.0025424,-4.45716465372307
Lagoon,2011-10-01,2010,10,-4.70322502857143,-4.14992273422607
Lagoon,2011-10-01,2007,10,-4.70322502857143,-4.14992273422607
Lagoon,2011-10-01,2008,10,-4.70322502857143,-4.14992273422607
Lagoon,2011-10-01,2009,10,-4.70322502857143,-4.14992273422607
Lagoon,2011-11-01,2010,11,-4.45140035454546,-3.9012219738471
Lagoon,2011-11-01,2007,11,-4.45140035454546,-3.9012219738471
Lagoon,2011-11-01,2008,11,-4.45140035454546,-3.9012219738471
Lagoon,2011-11-01,2009,11,-4.45140035454546,-3.9012219738471
Lagoon,2011-12-01,2010,12,-3.69025744285714,-3.14827982177011
Lagoon,2011-12-01,2007,12,-3.69025744285714,-3.14827982177011
Lagoon,2011-12-01,2008,12,-3.69025744285714,-3.14827982177011
Lagoon,2011-12-01,2009,12,-3.69025744285714,-3.14827982177011
Lagoon,2012-01-01,2010,1,-5.44098692,-4.88482116782166
Lagoon,2012-01-01,2011,1,-5.44098692,-4.88482116782166
Lagoon,2012-01-01,2007,1,-5.44098692,-4.88482116782166
Lagoon,2012-01-01,2008,1,-5.44098692,-4.88482116782166
Lagoon,2012-01-01,2009,1,-5.44098692,-4.88482116782166
Lagoon,2012-02-01,2010,2,-5.70377144727273,-5.14304976075813
Lagoon,2012-02-01,2011,2,-5.70377144727273,-5.14304976075813
Lagoon,2012-02-01,2007,2,-5.70377144727273,-5.14304976075813
Lagoon,2012-02-01,2008,2,-5.70377144727273,-5.14304976075813
Lagoon,2012-02-01,2009,2,-5.70377144727273,-5.14304976075813
Lagoon,2012-03-01,2010,3,-5.99530354363636,-5.42786777696276
Lagoon,2012-03-01,2011,3,-5.99530354363636,-5.42786777696276
Lagoon,2012-03-01,2007,3,-5.99530354363636,-5.42786777696276
Lagoon,2012-03-01,2008,3,-5.99530354363636,-5.42786777696276
Lagoon,2012-03-01,2009,3,-5.99530354363636,-5.42786777696276
Lagoon,2012-04-01,2010,4,-6.06620245636364,-5.49851070772493
Lagoon,2012-04-01,2011,4,-6.06620245636364,-5.49851070772493
Lagoon,2012-04-01,2007,4,-6.06620245636364,-5.49851070772493
Lagoon,2012-04-01,2008,4,-6.06620245636364,-5.49851070772493
Lagoon,2012-04-01,2009,4,-6.06620245636364,-5.49851070772493
Lagoon,2012-05-01,2010,5,-6.12537306636364,-5.551029871451
Lagoon,2012-05-01,2011,5,-6.12537306636364,-5.551029871451
Lagoon,2012-05-01,2007,5,-6.12537306636364,-5.551029871451
Lagoon,2012-05-01,2008,5,-6.12537306636364,-5.551029871451
Lagoon,2012-05-01,2009,5,-6.12537306636364,-5.551029871451
Lagoon,2012-06-01,2010,6,-5.91902548454545,-5.35337750680894
Lagoon,2012-06-01,2011,6,-5.91902548454545,-5.35337750680894
Lagoon,2012-06-01,2007,6,-5.91902548454545,-5.35337750680894
Lagoon,2012-06-01,2008,6,-5.91902548454545,-5.35337750680894
Lagoon,2012-06-01,2009,6,-5.91902548454545,-5.35337750680894
Lagoon,2012-07-01,2010,7,-5.78948505818182,-5.22905475539345
Lagoon,2012-07-01,2011,7,-5.78948505818182,-5.22905475539345
Lagoon,2012-07-01,2007,7,-5.78948505818182,-5.22905475539345
Lagoon,2012-07-01,2008,7,-5.78948505818182,-5.22905475539345
Lagoon,2012-07-01,2009,7,-5.78948505818182,-5.22905475539345
Lagoon,2012-08-01,2010,8,-5.66814562545455,-5.10033269386428
Lagoon,2012-08-01,2011,8,-5.66814562545455,-5.10033269386428
Lagoon,2012-08-01,2007,8,-5.66814562545455,-5.10033269386428
Lagoon,2012-08-01,2008,8,-5.66814562545455,-5.10033269386428
Lagoon,2012-08-01,2009,8,-5.66814562545455,-5.10033269386428
Lagoon,2012-09-01,2010,9,-5.55042168454546,-4.9671735851023
Lagoon,2012-09-01,2011,9,-5.55042168454546,-4.9671735851023
Lagoon,2012-09-01,2007,9,-5.55042168454546,-4.9671735851023
Lagoon,2012-09-01,2008,9,-5.55042168454546,-4.9671735851023
Lagoon,2012-09-01,2009,9,-5.55042168454546,-4.9671735851023
Lagoon,2012-10-01,2010,10,-5.32881849090909,-4.74668963176014
Lagoon,2012-10-01,2011,10,-5.32881849090909,-4.74668963176014
Lagoon,2012-10-01,2007,10,-5.32881849090909,-4.74668963176014
Lagoon,2012-10-01,2008,10,-5.32881849090909,-4.74668963176014
Lagoon,2012-10-01,2009,10,-5.32881849090909,-4.74668963176014
Lagoon,2012-11-01,2010,11,-4.87838112,-4.30810912761736
Lagoon,2012-11-01,2011,11,-4.87838112,-4.30810912761736
Lagoon,2012-11-01,2007,11,-4.87838112,-4.30810912761736
Lagoon,2012-11-01,2008,11,-4.87838112,-4.30810912761736
Lagoon,2012-11-01,2009,11,-4.87838112,-4.30810912761736
Lagoon,2012-12-01,2010,12,-4.39240611,-3.82021425287913
Lagoon,2012-12-01,2011,12,-4.39240611,-3.82021425287913
Lagoon,2012-12-01,2007,12,-4.39240611,-3.82021425287913
Lagoon,2012-12-01,2008,12,-4.39240611,-3.82021425287913
Lagoon,2012-12-01,2009,12,-4.39240611,-3.82021425287913
Lagoon,2013-01-01,2010,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-01-01,2011,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-01-01,2007,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-01-01,2012,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-01-01,2008,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-01-01,2009,1,-6.26009107857143,-5.6627923702629
Lagoon,2013-02-01,2010,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-02-01,2011,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-02-01,2007,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-02-01,2012,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-02-01,2008,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-02-01,2009,2,-6.58945356493507,-5.98635441422593
Lagoon,2013-03-01,2010,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-03-01,2011,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-03-01,2007,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-03-01,2012,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-03-01,2008,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-03-01,2009,3,-6.53963032402597,-5.93704566594425
Lagoon,2013-04-01,2010,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-04-01,2011,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-04-01,2007,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-04-01,2012,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-04-01,2008,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-04-01,2009,4,-6.62290001363636,-6.02493995374628
Lagoon,2013-05-01,2010,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-05-01,2011,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-05-01,2007,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-05-01,2012,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-05-01,2008,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-05-01,2009,5,-6.63858394155844,-6.04379642410812
Lagoon,2013-06-01,2010,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-06-01,2011,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-06-01,2007,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-06-01,2012,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-06-01,2008,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-06-01,2009,6,-6.57767487207792,-5.98435108128973
Lagoon,2013-07-01,2010,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-07-01,2011,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-07-01,2007,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-07-01,2012,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-07-01,2008,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-07-01,2009,7,-6.56362862337662,-5.96056156767071
Lagoon,2013-08-01,2010,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-08-01,2011,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-08-01,2007,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-08-01,2012,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-08-01,2008,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-08-01,2009,8,-6.40030161493507,-5.79463389139226
Lagoon,2013-09-01,2010,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-09-01,2011,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-09-01,2007,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-09-01,2012,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-09-01,2008,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-09-01,2009,9,-5.97595373376623,-5.38697346674751
Lagoon,2013-10-01,2010,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-10-01,2011,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-10-01,2007,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-10-01,2012,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-10-01,2008,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-10-01,2009,10,-5.67732922662338,-5.09189302602112
Lagoon,2013-11-01,2010,11,-5.15831088896104,-4.580182623335
Lagoon,2013-11-01,2011,11,-5.15831088896104,-4.580182623335
Lagoon,2013-11-01,2007,11,-5.15831088896104,-4.580182623335
Lagoon,2013-11-01,2012,11,-5.15831088896104,-4.580182623335
Lagoon,2013-11-01,2008,11,-5.15831088896104,-4.580182623335
Lagoon,2013-11-01,2009,11,-5.15831088896104,-4.580182623335
Lagoon,2013-12-01,2010,12,-4.47180835714286,-3.90382308511104
Lagoon,2013-12-01,2011,12,-4.47180835714286,-3.90382308511104
Lagoon,2013-12-01,2007,12,-4.47180835714286,-3.90382308511104
Lagoon,2013-12-01,2012,12,-4.47180835714286,-3.90382308511104
Lagoon,2013-12-01,2008,12,-4.47180835714286,-3.90382308511104
Lagoon,2013-12-01,2009,12,-4.47180835714286,-3.90382308511104
Lagoon,2014-01-01,2010,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2013,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2011,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2007,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2012,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2008,1,-6.59917886,-5.97332950665801
Lagoon,2014-01-01,2009,1,-6.59917886,-5.97332950665801
Lagoon,2014-02-01,2010,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2013,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2011,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2007,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2012,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2008,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-02-01,2009,2,-6.60879077727273,-5.99666573359669
Lagoon,2014-03-01,2010,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2013,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2011,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2007,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2012,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2008,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-03-01,2009,3,-6.62810279454545,-6.02284705413493
Lagoon,2014-04-01,2010,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2013,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2011,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2007,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2012,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2008,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-04-01,2009,4,-6.62669187090909,-6.02620719861399
Lagoon,2014-05-01,2010,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2013,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2011,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2007,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2012,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2008,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-05-01,2009,5,-6.82078205363636,-6.21422189448879
Lagoon,2014-06-01,2010,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2013,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2011,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2007,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2012,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2008,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-06-01,2009,6,-6.78568532818182,-6.18166592619846
Lagoon,2014-07-01,2010,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2013,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2011,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2007,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2012,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2008,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-07-01,2009,7,-6.48577587272727,-5.89221224473318
Lagoon,2014-08-01,2010,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2013,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2011,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2007,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2012,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2008,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-08-01,2009,8,-6.35623544636364,-5.76698538680267
Lagoon,2014-09-01,2010,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2013,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2011,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2007,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2012,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2008,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-09-01,2009,9,-6.15213652409091,-5.56475594983887
Lagoon,2014-10-01,2010,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2013,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2011,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2007,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2012,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2008,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-10-01,2009,10,-5.84684792227273,-5.25866127715187
Lagoon,2014-11-01,2010,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2013,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2011,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2007,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2012,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2008,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-11-01,2009,11,-5.15937538045455,-4.57240056484931
Lagoon,2014-12-01,2010,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2013,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2011,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2007,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2012,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2008,12,-4.577193015,-3.99236749477725
Lagoon,2014-12-01,2009,12,-4.577193015,-3.99236749477725
Lagoon,2015-01-01,2010,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2014,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2013,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2011,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2007,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2012,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2008,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-01-01,2009,1,-6.26443722727273,-5.66608619188884
Lagoon,2015-02-01,2010,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2014,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2013,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2011,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2007,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2012,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2008,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-02-01,2009,2,-6.34524467190083,-5.74962118129494
Lagoon,2015-03-01,2010,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2014,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2013,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2011,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2007,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2012,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2008,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-03-01,2009,3,-6.42633269793388,-5.83107931664891
Lagoon,2015-04-01,2010,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2014,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2013,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2011,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2007,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2012,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2008,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-04-01,2009,4,-6.50052643801653,-5.90584616915825
Lagoon,2015-05-01,2010,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2014,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2013,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2011,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2007,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2012,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2008,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-05-01,2009,5,-6.45499208429752,-5.8612049053223
Lagoon,2015-06-01,2010,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2014,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2013,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2011,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2007,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2012,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2008,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-06-01,2009,6,-6.21305074710744,-5.62728033407493
Lagoon,2015-07-01,2010,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2014,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2013,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2011,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2007,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2012,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-07-01,2008,7,-6.04734738595041,-5.46184805633356
