area,date,cohort,month,d18O,d18O_cor,d18O_W
Tributary,2020-04-01,2014,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2018,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2010,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2017,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2015,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2019,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2013,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-04-01,2012,4,-7.14276168611111,-7.59371405211549,-7.25
Tributary,2020-05-01,2016,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2014,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2018,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2010,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2017,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2015,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2019,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2013,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-05-01,2012,5,-7.08431613409091,-7.54278144516933,-6.8
Tributary,2020-06-01,2016,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2014,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2018,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2010,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2017,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2015,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2019,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2013,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-06-01,2012,6,-6.81337470454545,-7.27908622892015,-6.35
Tributary,2020-07-01,2016,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2014,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2018,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2010,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2017,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2015,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2019,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2013,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-07-01,2012,7,-6.74966268409091,-7.23544577474329,-5.9
Tributary,2020-08-01,2016,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2014,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2018,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2010,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2017,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2015,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2019,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2013,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-08-01,2012,8,-6.50091390757576,-7.01472606254283,-5.38803607214429
Tributary,2020-09-01,2016,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2014,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2018,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2010,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2017,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2015,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2019,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2013,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-09-01,2012,9,-6.18299068055556,-6.69800312852262,-5.12342284569138
Tributary,2020-10-01,2016,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2014,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2018,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2010,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2017,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2015,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2019,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2013,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-10-01,2012,10,-5.68387644419192,-6.20060042106639,-5.42066933867736
Tributary,2020-11-01,2016,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2014,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2018,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2010,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2017,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2015,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2019,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2013,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-11-01,2012,11,-5.25239346060606,-5.77347405651755,-6.00735871743487
Tributary,2020-12-01,2016,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2014,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2018,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2010,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2017,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2015,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2019,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2013,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2020-12-01,2012,12,-4.71315608333333,-5.30027502189268,-6.52665330661323
Tributary,2021-01-01,2016,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2018,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2017,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2015,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2019,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2020,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2013,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2012,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-01-01,2014,1,-6.7755314097561,-7.32514580023657,
Tributary,2021-02-01,2016,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2018,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2017,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2015,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2019,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2020,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2013,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2012,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-02-01,2014,2,-6.93978787028825,-7.49459377195569,
Tributary,2021-03-01,2016,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2018,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2017,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2015,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2019,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2020,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2013,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2012,3,-7.082063172949,-7.63468317516929,
Tributary,2021-03-01,2014,3,-7.082063172949,-7.63468317516929,
Tributary,2021-04-01,2016,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2018,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2017,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2015,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2019,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2020,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2013,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2012,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-04-01,2014,4,-7.17289138203991,-7.74961482905685,
Tributary,2021-05-01,2016,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2018,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2017,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2015,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2019,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2020,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2013,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2012,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-05-01,2014,5,-7.10008686208426,-7.71117967451568,
Tributary,2021-06-01,2016,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2018,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2017,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2015,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2019,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2020,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2013,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2012,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-06-01,2014,6,-6.89126586230599,-7.51188295089997,
Tributary,2021-07-01,2016,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2018,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2017,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2015,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2019,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2020,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2013,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2012,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-07-01,2014,7,-6.79843741086475,-7.41698570176768,
Tributary,2021-08-01,2016,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2018,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2017,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2015,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2019,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2020,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2013,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2012,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-08-01,2014,8,-6.5298887443459,-7.17784909298854,
Tributary,2021-09-01,2016,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2018,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2017,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2015,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2019,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2020,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2013,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2012,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-09-01,2014,9,-6.14261601574279,-6.80913699272682,
Tributary,2021-10-01,2016,10,-5.7972193286031,-6.47451366714806,
Tributary,2021-10-01,2018,10,-5.7972193286031,-6.47451366714806,
Tributary,2021-10-01,2017,10,-5.7972193286031,-6.47451366714806,
Tributary,2021-10-01,2015,10,-5.7972193286031,-6.47451366714806,
Tributary,2021-10-01,2019,10,-5.7972193286031,-6.47451366714806,
